State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Onion,Red,FAQ,22/03/2025,2000,2400,2200
"Uttar Pradesh",Shahjahanpur,Puwaha,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,22/03/2025,12450,12650,12550
"Uttar Pradesh",Shahjahanpur,Puwaha,"Banana - Green","Banana - Green",FAQ,22/03/2025,1640,1840,1740
"Uttar Pradesh",Shahjahanpur,Puwaha,"Bottle gourd","Bottle Gourd",FAQ,22/03/2025,1100,1300,1200
"Uttar Pradesh",Shahjahanpur,Puwaha,Brinjal,Round/Long,FAQ,22/03/2025,1250,1450,1350
"Uttar Pradesh",Shahjahanpur,Puwaha,Carrot,Carrot,FAQ,22/03/2025,1150,1350,1250
"Uttar Pradesh",Shamli,Khandhla,Apple,Delicious,Medium,22/03/2025,4800,4900,4850
"Uttar Pradesh",Shamli,Thanabhavan,Brinjal,Round/Long,FAQ,22/03/2025,800,1000,900
"Uttar Pradesh",Shamli,Thanabhavan,Chikoos(Sapota),Sapota,Medium,22/03/2025,4500,5000,4800
"Uttar Pradesh",Shamli,Thanabhavan,"Karbuja(Musk Melon)",Karbhuja,Medium,22/03/2025,1500,2000,1800
"Uttar Pradesh",Shamli,Thanabhavan,Pumpkin,Pumpkin,FAQ,22/03/2025,800,1000,900
"Uttar Pradesh",Unnao,Bangarmau,Apple,"Kasmir/Shimla - II",Medium,22/03/2025,8200,8300,8250
"Uttar Pradesh",Unnao,Bangarmau,Banana,"Banana - Ripe",Medium,22/03/2025,2670,2770,2720
"Uttar Pradesh",Unnao,Bangarmau,Cauliflower,Cauliflower,FAQ,22/03/2025,960,1060,1010
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Grapes,Other,Medium,22/03/2025,3000,3500,3200
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Guava,Guava,Small,22/03/2025,2500,2800,2600
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Onion,Other,FAQ,22/03/2025,1800,2400,2000
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Orange,Other,Medium,22/03/2025,2800,3200,3000
Uttrakhand,"Garhwal (Pauri)",Kotadwara,"Sponge gourd","Sponge gourd",FAQ,22/03/2025,1300,1700,1400
Uttrakhand,Haridwar,"Haridwar Union",Apple,Other,Medium,22/03/2025,6000,10000,8000
Uttrakhand,Haridwar,"Haridwar Union","Mousambi(Sweet Lime)",Mousambi,Medium,22/03/2025,2500,3500,3000
Uttrakhand,Haridwar,Manglaur,"Bitter gourd",Other,FAQ,22/03/2025,700,800,750
Uttrakhand,Haridwar,Manglaur,"Green Chilli","Green Chilly",FAQ,22/03/2025,2000,2500,2200
Uttrakhand,Haridwar,Roorkee,Banana,Other,Large,22/03/2025,800,1250,1000
Uttrakhand,Haridwar,Roorkee,Brinjal,Other,FAQ,22/03/2025,500,700,600
Uttrakhand,Haridwar,Roorkee,Potato,Other,FAQ,22/03/2025,700,1100,900
Uttrakhand,UdhamSinghNagar,Bazpur,Potato,Other,FAQ,22/03/2025,700,720,707
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Cauliflower,Other,FAQ,22/03/2025,467,667,567
Uttrakhand,UdhamSinghNagar,Jaspur(UC),"Green Chilli",Other,FAQ,22/03/2025,2300,2500,2400
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Pumpkin,Other,FAQ,22/03/2025,700,900,800
Uttrakhand,UdhamSinghNagar,Rudrapur,Garlic,Average,FAQ,22/03/2025,6000,8000,7000
Uttrakhand,UdhamSinghNagar,Rudrapur,Grapes,Other,Medium,22/03/2025,3000,4000,3500
Uttrakhand,UdhamSinghNagar,Rudrapur,Papaya,Other,Medium,22/03/2025,4000,5000,4500
Uttrakhand,UdhamSinghNagar,Sitarganj,Banana,Other,Medium,22/03/2025,2000,2500,2100
Uttrakhand,UdhamSinghNagar,Sitarganj,Paddy(Dhan)(Common),Other,FAQ,22/03/2025,2000,2150,2080
Uttrakhand,UdhamSinghNagar,Sitarganj,Papaya,Other,Medium,22/03/2025,700,1000,800
"West Bengal",Birbhum,Birbhum,Rice,Common,FAQ,22/03/2025,3450,3550,3500
"West Bengal",Birbhum,Sainthia,"Mustard Oil","Mustard Oil",FAQ,22/03/2025,14700,14900,14800
"West Bengal","Dakshin Dinajpur",Balurghat,Brinjal,Round/Long,FAQ,22/03/2025,1900,2100,2000
"West Bengal","Dakshin Dinajpur",Balurghat,"Green Chilli",Other,FAQ,22/03/2025,4900,5100,5000
"West Bengal","Dakshin Dinajpur",Balurghat,Onion,"1st Sort",FAQ,22/03/2025,1700,1900,1800
"West Bengal","Dakshin Dinajpur",Balurghat,"Sweet Pumpkin",Other,FAQ,22/03/2025,1300,1500,1400
"West Bengal",Murshidabad,Kandi,Mustard,Mustard,FAQ,22/03/2025,5750,5900,5800
"West Bengal",Murshidabad,Kandi,Wheat,Other,FAQ,22/03/2025,2350,2460,2400
"West Bengal",Murshidabad,Kasimbazar,Jute,TD-5,FAQ,22/03/2025,5400,5500,5450
"West Bengal","North 24 Parganas",Barasat,"Bitter gourd",Other,FAQ,22/03/2025,3000,3000,3000
"West Bengal","Paschim Bardhaman",Durgapur,Wheat,Kalyan,Non-FAQ,22/03/2025,2375,2480,2400
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Brinjal,Brinjal,FAQ,22/03/2025,4200,4400,4300
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Cucumbar(Kheera),Cucumbar,FAQ,22/03/2025,3400,3600,3500
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Rice,Common,FAQ,22/03/2025,3500,3600,3550
"Andhra Pradesh",Chittor,Palamaner,Brinjal,Brinjal,FAQ,22/03/2025,1400,2000,1800
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Chakkarakeli(Red),Large,22/03/2025,3600,4200,3900
"Andhra Pradesh",Krishna,Tiruvuru,Maize,Hybrid/Local,FAQ,22/03/2025,2250,2350,2300
"Andhra Pradesh",Nellore,Rapur,Paddy(Dhan)(Common),Common,Non-FAQ,22/03/2025,2300,2480,2470
"Andhra Pradesh","West Godavari",Denduluru,Lime,Lime,Medium,22/03/2025,3000,7700,5000
"Andhra Pradesh","West Godavari",Eluru,Lemon,Lemon,FAQ,22/03/2025,5000,7900,7000
Gujarat,Amreli,Babra,"Cummin Seed(Jeera)",Other,FAQ,22/03/2025,18150,21050,19600
Gujarat,Amreli,Bagasara,"Bengal Gram(Gram)(Whole)","Average (Whole)",Non-FAQ,22/03/2025,3500,4955,4227
Gujarat,Amreli,Bagasara,"Corriander seed","A-1, Green",FAQ,22/03/2025,4500,7500,6000
Gujarat,Amreli,Damnagar,"Green Chilli","Green Chilly",FAQ,22/03/2025,1650,2550,1800
Gujarat,Amreli,Savarkundla,Cotton,"Narma BT Cotton",FAQ,22/03/2025,6850,7375,7150
Gujarat,Amreli,Savarkundla,Groundnut,Bold,Non-FAQ,22/03/2025,4900,5250,5100
Gujarat,Amreli,Savarkundla,Wheat,Lokwan,FAQ,22/03/2025,2400,2750,2650
Gujarat,Anand,"Anand(Veg,Yard,Anand)","Green Chilli","Green Chilly",FAQ,22/03/2025,1500,2000,1750
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Potato,Potato,FAQ,22/03/2025,750,1000,900
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Banana,Amruthapani,Medium,22/03/2025,2300,2500,2400
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Brinjal,Other,FAQ,22/03/2025,500,1000,800
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Cabbage,Other,FAQ,22/03/2025,300,1000,800
Gujarat,Banaskanth,Vadgam,"Bengal Gram(Gram)(Whole)",Other,FAQ,22/03/2025,4755,4755,4755
Gujarat,Banaskanth,Vadgam,Wheat,"Lokwan Gujrat",FAQ,22/03/2025,2255,2580,2580
Gujarat,Dahod,Dahod,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",Non-FAQ,22/03/2025,5800,5900,5850
Gujarat,Dahod,Dahod,Maize,"White (SAFED)",FAQ,22/03/2025,2275,3000,2800
Gujarat,Dahod,Devgadhbaria,Paddy(Dhan)(Common),Common,Non-FAQ,22/03/2025,1580,1600,1590
Gujarat,Dahod,Zalod(Sanjeli),Paddy(Dhan)(Common),Other,FAQ,22/03/2025,2300,2350,2350
Gujarat,Gandhinagar,Dehgam,Guar,Other,FAQ,22/03/2025,4600,4850,4725
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),Other,FAQ,22/03/2025,2400,2700,2550
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Green Chilli",Other,FAQ,22/03/2025,3500,4000,4000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Guar,Other,FAQ,22/03/2025,10000,10000,10000
Gujarat,"Gir Somnath",Talalagir,Guar,Other,FAQ,22/03/2025,2000,4500,3000
Gujarat,Jamnagar,Kalawad,"Corriander seed",Other,FAQ,22/03/2025,6350,9125,7850
Gujarat,Junagarh,Bhesan,Wheat,Other,FAQ,22/03/2025,2000,2500,2250
Gujarat,Junagarh,Visavadar,"Corriander seed",Other,FAQ,22/03/2025,5600,7030,6315
Gujarat,Junagarh,Visavadar,"Kulthi(Horse Gram)",Other,FAQ,22/03/2025,4850,6300,5075
Gujarat,Navsari,Bilimora,Cauliflower,Other,FAQ,22/03/2025,1000,2000,1500
Gujarat,Navsari,Bilimora,"Green Chilli",Other,FAQ,22/03/2025,3500,4500,4000
Gujarat,Navsari,Navsari,Brinjal,"Arkasheela Mattigulla",FAQ,22/03/2025,500,1250,875
Gujarat,Navsari,Navsari,Cowpea(Veg),"Cowpea (Veg)",FAQ,22/03/2025,5000,6000,5500
Gujarat,Navsari,Navsari,"Pointed gourd (Parval)",Other,FAQ,22/03/2025,6000,6500,6250
Gujarat,Porbandar,Porbandar,Brinjal,"Arkasheela Mattigulla",FAQ,22/03/2025,500,1000,750
Gujarat,Porbandar,Porbandar,Cauliflower,"African Sarson",FAQ,22/03/2025,1000,1500,1250
Gujarat,Porbandar,Porbandar,Garlic,Average,FAQ,22/03/2025,6000,7000,6500
Gujarat,Porbandar,Porbandar,Ginger(Green),"Green Ginger",FAQ,22/03/2025,4000,5000,4500
Gujarat,Porbandar,Porbandar,"Kulthi(Horse Gram)",Other,FAQ,22/03/2025,4950,5150,5050
Gujarat,Porbandar,Porbandar,"Methi Seeds",Best,FAQ,22/03/2025,4450,4450,4450
Gujarat,Porbandar,Porbandar,Pomegranate,Other,Large,22/03/2025,4000,8000,6000
Gujarat,Porbandar,Porbandar,Wheat,Other,Non-FAQ,22/03/2025,2315,2455,2385
Gujarat,Rajkot,Dhoraji,"Bengal Gram(Gram)(Whole)",Bold,Non-FAQ,22/03/2025,4780,5055,5030
Gujarat,Rajkot,Dhoraji,Soyabean,Yellow,FAQ,22/03/2025,3480,3780,3755
Gujarat,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,22/03/2025,2300,2560,2445
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Brinjal,Brinjal,FAQ,22/03/2025,500,1500,1000
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cabbage,Cabbage,FAQ,22/03/2025,150,1500,825
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Guava,Guava,Medium,22/03/2025,1250,4000,2625
Gujarat,Rajkot,Jetpur(Dist.Rajkot),Groundnut,Bold,FAQ,22/03/2025,3250,5505,5255
Gujarat,Rajkot,Upleta,"Corriander seed",Other,FAQ,22/03/2025,6200,6860,6700
Gujarat,Rajkot,Upleta,"Cummin Seed(Jeera)",Other,FAQ,22/03/2025,15115,20000,18800
Gujarat,Rajkot,Upleta,Groundnut,Other,FAQ,22/03/2025,4400,5175,4900
Gujarat,Sabarkantha,Modasa,Soyabean,Yellow,Non-FAQ,22/03/2025,3500,3835,3835
Gujarat,Sabarkantha,Vadali,"Castor Seed",Other,FAQ,22/03/2025,6100,6280,6190
Gujarat,Surat,Bardoli(Katod),"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,1250,1950,1650
Gujarat,Surat,Mahuva(Anaval),"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,1900,2100,2000
Gujarat,Surat,Mahuva(Anaval),"Pointed gourd (Parval)",Other,FAQ,22/03/2025,2900,3100,3000
Gujarat,Surat,Surat,"Bottle gourd",Other,FAQ,22/03/2025,600,1800,1200
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,22/03/2025,500,2500,1500
Gujarat,Surat,Surat,Drumstick,Other,FAQ,22/03/2025,1000,2500,1750
Gujarat,Surat,Surat,"Little gourd (Kundru)",Other,FAQ,22/03/2025,4000,8250,6125
Gujarat,Surat,Surat,Potato,Other,FAQ,22/03/2025,300,1600,950
Gujarat,Surat,Surat,"Sweet Potato",Other,FAQ,22/03/2025,1300,2300,1800
Gujarat,Surat,Surat,"Yam (Ratalu)",Other,FAQ,22/03/2025,3000,5500,4250
Gujarat,Surendranagar,"Dasada Patadi","Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,22/03/2025,18950,21500,19750
Gujarat,Surendranagar,"Dasada Patadi","Guar Seed(Cluster Beans Seed)",Whole,FAQ,22/03/2025,3880,4000,3925
Gujarat,Surendranagar,Vadhvan,"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,3500,4000,3750
Gujarat,Surendranagar,Vadhvan,"Bitter gourd","Bitter Gourd",FAQ,22/03/2025,3500,4000,3750
Gujarat,Surendranagar,Vadhvan,"Green Chilli","Green Chilly",FAQ,22/03/2025,2000,3000,2500
Gujarat,Surendranagar,Vadhvan,"Onion Green","Onion Green",FAQ,22/03/2025,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,Potato,Potato,FAQ,22/03/2025,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,"Sweet Potato","Sweet Potato",FAQ,22/03/2025,2500,3000,2750
Gujarat,Surendranagar,Vadhvan,Tinda,Tinda,FAQ,22/03/2025,4000,5000,4500
Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,FAQ,22/03/2025,1000,2500,1750
Gujarat,Vadodara(Baroda),Padra,"Pointed gourd (Parval)",Other,FAQ,22/03/2025,5500,6000,5750
Gujarat,Vadodara(Baroda),Padra,Tomato,Other,FAQ,22/03/2025,500,700,600
Gujarat,Valsad,Pardi(Rohinee),Chikoos(Sapota),Other,Large,22/03/2025,3000,3500,3500
Haryana,Gurgaon,Gurgaon,Apple,Apple,Large,22/03/2025,8000,10000,9000
Haryana,Gurgaon,Gurgaon,"Bottle gourd","Bottle Gourd",FAQ,22/03/2025,800,1000,900
Haryana,Gurgaon,Gurgaon,Cauliflower,Other,FAQ,22/03/2025,600,800,700
Haryana,Gurgaon,Gurgaon,Kinnow,Other,Large,22/03/2025,3000,5000,4000
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,22/03/2025,5000,10000,7500
Haryana,Hissar,Barwala(Hisar),"Leafy Vegetable",Other,FAQ,22/03/2025,900,1000,950
Haryana,Hissar,Hansi,"Bottle gourd",Other,FAQ,22/03/2025,1000,1500,1300
Haryana,Hissar,Hansi,Guava,Other,Medium,22/03/2025,5000,5000,5000
Haryana,Hissar,Hansi,"Mousambi(Sweet Lime)",Other,Medium,22/03/2025,3000,3500,3300
Haryana,Hissar,Hansi,Orange,Other,Medium,22/03/2025,6000,10000,8000
Haryana,Hissar,Hansi,Pumpkin,Other,FAQ,22/03/2025,1000,1500,1300
Haryana,Hissar,Hansi,Raddish,Other,FAQ,22/03/2025,800,1000,900
Haryana,Hissar,Hansi,Spinach,Other,FAQ,22/03/2025,1000,1200,1100
Haryana,Karnal,Indri,Banana,Other,Medium,22/03/2025,3000,3200,3000
Haryana,Karnal,Indri,Pomegranate,Other,Medium,22/03/2025,12000,12000,12000
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/03/2025,1000,1000,1000
Haryana,Kurukshetra,Babain,Mustard,Mustard,FAQ,22/03/2025,5255,6600,5400
Haryana,Kurukshetra,Babain,Potato,Local,FAQ,22/03/2025,650,900,850
Haryana,Kurukshetra,Babain,Potato,Local,Non-FAQ,22/03/2025,150,450,350
Haryana,Kurukshetra,Pipli,Potato,Other,FAQ,22/03/2025,650,830,750
Haryana,Mahendragarh-Narnaul,Narnaul,"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,5000,5000,5000
Haryana,Mahendragarh-Narnaul,Narnaul,Brinjal,Brinjal,FAQ,22/03/2025,1500,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Capsicum,Capsicum,FAQ,22/03/2025,2500,2500,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Chikoos(Sapota),Sapota,Medium,22/03/2025,4000,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,"Green Chilli","Green Chilly",FAQ,22/03/2025,3500,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,"Karbuja(Musk Melon)",Karbhuja,Medium,22/03/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Onion,FAQ,22/03/2025,2500,2500,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Onion,Non-FAQ,22/03/2025,1200,1500,1500
Haryana,Mahendragarh-Narnaul,Narnaul,Pineapple,"Pine Apple",Medium,22/03/2025,4000,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,Spinach,Spinach,FAQ,22/03/2025,1000,1500,1500
Haryana,Mewat,Tauru,"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,6000,6000,6000
Haryana,Mewat,Tauru,Orange,Other,Medium,22/03/2025,6000,6000,6000
Haryana,Mewat,Tauru,Raddish,Other,FAQ,22/03/2025,300,600,300
Haryana,Mewat,Tauru,"Water Melon",Other,Medium,22/03/2025,1200,1200,1200
Haryana,Panchkula,Barwala,Brinjal,Other,FAQ,22/03/2025,1000,1500,1250
Haryana,Panchkula,Barwala,Cauliflower,Other,FAQ,22/03/2025,500,700,600
Haryana,Panchkula,Barwala,Potato,Other,FAQ,22/03/2025,700,800,750
Haryana,Panchkula,Barwala,Tomato,Other,FAQ,22/03/2025,700,800,750
Haryana,Panipat,Samalkha,Cauliflower,Cauliflower,FAQ,22/03/2025,400,400,400
Haryana,Panipat,Samalkha,Spinach,Spinach,FAQ,22/03/2025,700,700,700
Haryana,Panipat,Samalkha,Tomato,Local,FAQ,22/03/2025,1000,1000,1000
Haryana,Rewari,Rewari,Potato,Other,Non-FAQ,22/03/2025,1000,2000,1500
Haryana,Rohtak,Rohtak,Apple,Other,Large,22/03/2025,5000,10000,8000
Haryana,Rohtak,Rohtak,Tomato,Other,FAQ,22/03/2025,500,1000,700
Haryana,"Yamuna Nagar",Mustafabad,Cabbage,Other,FAQ,22/03/2025,300,400,400
"Himachal Pradesh",Bilaspur,Bilaspur,Banana,Other,Medium,22/03/2025,2500,3200,2900
"Himachal Pradesh",Chamba,Chamba,"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,5500,6000,5750
"Himachal Pradesh",Kangra,Dharamshala,Brinjal,Other,FAQ,22/03/2025,2000,2500,2250
"Himachal Pradesh",Kangra,Dharamshala,Capsicum,Other,FAQ,22/03/2025,2300,2500,2400
"Himachal Pradesh",Kangra,Dharamshala,Pomegranate,Other,Medium,22/03/2025,14000,15000,14500
"Himachal Pradesh",Kangra,Kangra,"Bottle gourd",Other,FAQ,22/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra,Cabbage,Other,FAQ,22/03/2025,700,900,800
"Himachal Pradesh",Kangra,Kangra,Cauliflower,Other,FAQ,22/03/2025,1000,1500,1200
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,22/03/2025,4500,5000,4700
"Himachal Pradesh",Kangra,Kangra,Grapes,Other,Medium,22/03/2025,9000,12000,10000
"Himachal Pradesh",Kangra,Kangra,Guava,Other,Medium,22/03/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra,"Karbuja(Musk Melon)",Other,Medium,22/03/2025,4000,6000,5000
"Himachal Pradesh",Kangra,Kangra,Pumpkin,Other,FAQ,22/03/2025,2000,2500,2200
"Himachal Pradesh",Kangra,Kangra,Tomato,Other,FAQ,22/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,22/03/2025,6000,6200,6000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Guava,Guava,Medium,22/03/2025,6400,6500,6400
"Himachal Pradesh",Kangra,Kangra(Baijnath),Pomegranate,Other,Medium,22/03/2025,14000,16000,15000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Raddish,Other,FAQ,22/03/2025,1400,1500,1400
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bottle gourd","Bottle Gourd",FAQ,22/03/2025,2200,2600,2400
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,FAQ,22/03/2025,2600,2700,2650
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Indian Colza(Sarson)","Indian Colza(Sarson)",FAQ,22/03/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Karbuja(Musk Melon)",Karbhuja,Medium,22/03/2025,4500,5000,4700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Peas Wet","Peas Wet",FAQ,22/03/2025,3600,3700,3650
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Tinda,Other,FAQ,22/03/2025,4500,5000,4700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Tomato,Tomato,FAQ,22/03/2025,1700,1800,1750
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Apple,American,Medium,22/03/2025,10000,14000,12000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Bottle gourd","Bottle Gourd",FAQ,22/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Carrot,Carrot,FAQ,22/03/2025,1400,1600,1500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Grapes,Annabesahai,Medium,22/03/2025,9000,10000,9500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tinda,Other,FAQ,22/03/2025,3000,3200,3100
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,22/03/2025,1600,1800,1700
"Himachal Pradesh",Kangra,Palampur,Apple,Apple,Medium,22/03/2025,13500,14000,13700
"Himachal Pradesh",Kangra,Palampur,Beetroot,Beetroot,FAQ,22/03/2025,3800,4000,3900
"Himachal Pradesh",Kangra,Palampur,Cucumbar(Kheera),Other,FAQ,22/03/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Palampur,"Karbuja(Musk Melon)",Karbhuja,Medium,22/03/2025,4000,4500,4200
"Himachal Pradesh",Kangra,Palampur,Lemon,Other,FAQ,22/03/2025,11500,12000,11700
"Himachal Pradesh",Kangra,Palampur,"Peas Wet",Other,FAQ,22/03/2025,3400,3500,3450
"Himachal Pradesh",Kangra,Palampur,Potato,Other,FAQ,22/03/2025,1000,1100,1050
"Himachal Pradesh",Kangra,Palampur,Spinach,Spinach,FAQ,22/03/2025,2000,2500,2200
"Himachal Pradesh",Kangra,Palampur,Tomato,Tomato,FAQ,22/03/2025,1600,1700,1650
"Himachal Pradesh",Kullu,Kullu,Cabbage,Other,FAQ,22/03/2025,800,1200,1000
"Himachal Pradesh",Kullu,Kullu,Cauliflower,Other,FAQ,22/03/2025,900,1400,1000
"Himachal Pradesh",Kullu,Kullu,Garlic,Other,FAQ,22/03/2025,9500,10000,10000
"Himachal Pradesh",Kullu,Kullu,Kinnow,Other,Medium,22/03/2025,6500,7500,7000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Bitter gourd","Bitter Gourd",FAQ,22/03/2025,4000,5000,4500
"Himachal Pradesh",Mandi,Mandi(Mandi),Brinjal,Other,FAQ,22/03/2025,1500,2000,1800
"Himachal Pradesh",Mandi,Mandi(Mandi),Capsicum,Capsicum,FAQ,22/03/2025,1500,3000,2500
"Himachal Pradesh",Mandi,Mandi(Mandi),Cucumbar(Kheera),Cucumbar,FAQ,22/03/2025,1000,3000,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,22/03/2025,4000,5000,4500
"Himachal Pradesh",Mandi,Mandi(Mandi),"Green Chilli",Other,FAQ,22/03/2025,5000,8000,7000
"Himachal Pradesh",Mandi,Mandi(Mandi),Guava,Guava,Medium,22/03/2025,3000,8000,5000
"Himachal Pradesh",Mandi,Mandi(Mandi),Lemon,Lemon,FAQ,22/03/2025,12000,14000,13000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Peas cod","Peas cod",FAQ,22/03/2025,2000,3000,2500
"Himachal Pradesh",Mandi,Mandi(Mandi),"Sponge gourd","Sponge gourd",FAQ,22/03/2025,5000,5000,5000
"Himachal Pradesh",Mandi,Mandi(Mandi),Tinda,Tinda,FAQ,22/03/2025,2000,2000,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),Tomato,Tomato,FAQ,22/03/2025,1200,2000,1500
"Himachal Pradesh",Solan,Solan(Nalagarh),Banana,Other,Medium,22/03/2025,3000,3500,3300
"Himachal Pradesh",Solan,Solan(Nalagarh),Ginger(Green),"Green Ginger",FAQ,22/03/2025,5000,5500,5200
"Himachal Pradesh",Solan,Solan(Nalagarh),Guava,Other,Medium,22/03/2025,5500,6500,6000
"Himachal Pradesh",Solan,Solan(Nalagarh),"Peas cod",Other,FAQ,22/03/2025,3000,3500,3300
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Banana,Other,Large,22/03/2025,3900,4300,4200
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","Karbuja(Musk Melon)",Other,Large,22/03/2025,2000,2400,2200
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Mango,Other,Large,22/03/2025,9000,10000,9500
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Tomato,Other,FAQ,22/03/2025,2000,2200,2100
"Jammu and Kashmir",Anantnag,Kulgam,Carrot,Carrot,FAQ,22/03/2025,1400,1500,1450
"Jammu and Kashmir",Jammu,Akhnoor,Cabbage,Other,FAQ,22/03/2025,500,600,550
"Jammu and Kashmir",Jammu,Akhnoor,Pumpkin,Other,FAQ,22/03/2025,1700,1900,1800
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,5500,6000,5750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Grapes,Black,Medium,22/03/2025,10000,12000,11000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Grapes,Green,Medium,22/03/2025,6000,8000,7000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Onion,Other,FAQ,22/03/2025,1900,2000,1950
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Orange,Nagpuri,Medium,22/03/2025,5000,7000,6000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Potato,Potato,FAQ,22/03/2025,900,1300,1100
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Pumpkin,Other,FAQ,22/03/2025,1400,1600,1500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Round gourd",Other,FAQ,22/03/2025,1300,1500,1400
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Tinda,Other,FAQ,22/03/2025,600,800,700
